390.0,0.16638,0.01830,0.81532
395.0,0.16595,0.01874,0.81531
400.0,0.16499,0.01827,0.81673
405.0,0.16393,0.01718,0.81888
410.0,0.16296,0.01653,0.82052
415.0,0.16126,0.01594,0.82280
420.0,0.15958,0.01589,0.82453
425.0,0.15750,0.01653,0.82596
430.0,0.15540,0.01767,0.82692
435.0,0.15276,0.01968,0.82756
440.0,0.15036,0.02173,0.82790
445.0,0.14749,0.02478,0.82773
450.0,0.14423,0.02895,0.82682
455.0,0.13997,0.03584,0.82419
460.0,0.13392,0.04588,0.82020
465.0,0.12638,0.06036,0.81326
470.0,0.11574,0.08320,0.80106
475.0,0.10078,0.11975,0.77947
480.0,0.08055,0.17601,0.74344
485.0,0.05651,0.25359,0.68990
490.0,0.03117,0.35580,0.61304
495.0,0.01178,0.47294,0.51529
500.0,0.00418,0.59194,0.40387
505.0,0.00605,0.70890,0.28505
510.0,0.02382,0.79618,0.18001
515.0,0.05780,0.83125,0.11095
520.0,0.09322,0.84063,0.06615
525.0,0.13227,0.82861,0.03912
530.0,0.17090,0.80617,0.02292
535.0,0.20674,0.77980,0.01346
540.0,0.24316,0.74912,0.00773
545.0,0.27809,0.71742,0.00448
550.0,0.31161,0.68576,0.00263
555.0,0.34516,0.65332,0.00152
560.0,0.38061,0.61851,0.00089
565.0,0.41450,0.58498,0.00052
570.0,0.45001,0.54968,0.00031
575.0,0.48429,0.51553,0.00019
580.0,0.51808,0.48181,0.00011
585.0,0.55031,0.44962,0.00007
590.0,0.57757,0.42238,0.00004
595.0,0.60249,0.39748,0.00003
600.0,0.62457,0.37541,0.00002
605.0,0.64409,0.35589,0.00001
610.0,0.66000,0.33999,0.00001
615.0,0.67293,0.32706,0.00001
620.0,0.68369,0.31631,0.00000
625.0,0.69269,0.30731,0.00000
630.0,0.69907,0.30093,0.00000
635.0,0.70426,0.29574,0.00000
640.0,0.70887,0.29113,0.00000
645.0,0.71304,0.28696,0.00000
650.0,0.71528,0.28472,0.00000
655.0,0.71725,0.28275,0.00000
660.0,0.71912,0.28088,0.00000
665.0,0.72062,0.27938,0.00000
670.0,0.72154,0.27846,0.00000
675.0,0.72219,0.27781,0.00000
680.0,0.72265,0.27735,0.00000
685.0,0.72296,0.27704,0.00000
690.0,0.72314,0.27686,0.00000
695.0,0.72327,0.27673,0.00000
700.0,0.72329,0.27671,0.00000
705.0,0.72329,0.27671,0.00000
710.0,0.72323,0.27677,0.00000
715.0,0.72308,0.27692,0.00000
720.0,0.72292,0.27708,0.00000
725.0,0.72272,0.27728,0.00000
730.0,0.72251,0.27749,0.00000
735.0,0.72228,0.27772,0.00000
740.0,0.72198,0.27802,0.00000
745.0,0.72162,0.27838,0.00000
750.0,0.72127,0.27873,0.00000
755.0,0.72091,0.27909,0.00000
760.0,0.72052,0.27948,0.00000
765.0,0.72015,0.27985,0.00000
770.0,0.71980,0.28020,0.00000
775.0,0.71943,0.28057,0.00000
780.0,0.71904,0.28096,0.00000
785.0,0.71862,0.28138,0.00000
790.0,0.71819,0.28181,0.00000
795.0,0.71774,0.28226,0.00000
800.0,0.71721,0.28279,0.00000
805.0,0.71666,0.28334,0.00000
810.0,0.71611,0.28389,0.00000
815.0,0.71555,0.28445,0.00000
820.0,0.71502,0.28498,0.00000
825.0,0.71455,0.28545,0.00000
830.0,0.71417,0.28583,0.00000
